id,text,category
1259,"Last Updated: December 1st, 2014",Other
1261,<strong> Zacks Investment Research Privacy Policy </strong> <br> <br>,Other
1261,"Since our inception in 1978, we have sought to have long-term relationships with our customers. Thus, we do not wish to profit from the unwanted distribution of your private information or to inundate you with unnecessary e-mails or other material. The information you may choose to provide includes any or all of the following: email address, name, postal address, and phone number. In fact, we only disclose the information you provide us or send you information if you authorize us to do so by choosing to receive e-mail services on our Zacks.com Web site or opting into third party mailings. With your approval, we use the information you provide us in the following ways: <br> <br>",First Party Collection/Use
1261,"<strong> Zacks Investment Research Internal List </strong> <br> <br> Everyone who submits personal information to Zacks Investment Research online will receive, via e-mail, our free weekly newsletters: Profit from the Pros. Through Profit from the Pros, we provide original and exclusive content from Zacks Investment Research and Zacks.com. We also distribute commentary and investment ideas from independent third parties, who produce financial news publications and who compensate Zacks Investment Research for distributing their newsletters. From time-to-time, we will also send or contact you regarding special offers for products and services from Zacks Investment Research and our affiliates. You can unsubscribe from these e-mails at any time by going to http://register.zacks.com/unisub.php. <br> <br>",User Choice/Control
1261,"<strong> Zacks Investment Research Opt-In Marketing List </strong> <br> <br> During the Zacks.com registration process, we include the contact information you provide us on the Zacks Investment Research opt-in marketing list. We ""rent"" our opt-in marketing list to outside marketers who have special offers that may be of interest to you. Please note that we ""rent"" our marketing list, but we do not sell your information to third parties. Zacks Investment Research controls the process through an agreement with an e-mail service provider, which handles the distribution of e-mails from Zacks Investment Research and its business partners. We keep tight control over our marketing list at all times. We only give outside marketers the right to send you an e-mail through our e-mail service provider. Additionally, Zacks Investment Research is selective about which companies we permit to send you an offer. Zacks will use names for Market Research Our goal is for the e-mails to be of value to you. As always, you can unsubscribe from these e-mails at any time by going to http://register.zacks.com/unisub.php. <br> <br>",Third Party Sharing/Collection
1261,"<strong> Zacks Investment Research Postal and Telemarketing Lists </strong> <br> <br> Everyone who submits personal postal and phone number information to Zacks Investment Research online may receive special direct mail and telemarketing offers from outside marketers that may be of interest to you. As with our other lists, we ""rent"" our postal and phone marketing lists and do not sell your information to third parties. Zacks Investment Research controls the process through an agreement with a postal list service bureau and phone call centers, which handles the distribution of direct mail and telemarketing offers from Zacks Investment Research and its business partners. Outside marketers are only given the right to send you a piece of direct mail through our bureau or call you through a telemarketing firm with our approval. All phone numbers on the Zacks telemarketing list are processed through the National Do Not Call Directory to remove anyone registered there. Zacks Investment Research is selective about the companies we permit to send your offers and the offers being sent. Naturally, you can unsubscribe from these direct marketing offers at any time by calling us at 1-800-767-3771 ext. 9339 or emailing your request to support@zacks.com. <br> <br>",Third Party Sharing/Collection
1261,"<strong> Zacks Premium </strong> <br> <br> If you subscribe to the Zacks Premium subscription service, you will be included in our internal email and postal marketing lists. You will only be added to the Opt-In Marketing list if you do not uncheck the offer box included as part of registration. We collect your credit card information solely for payment of your subscription. It is shared only with our credit card processor in order to complete the transaction. <br> <br>",First Party Collection/Use
1261,"<strong> Co-Registration </strong> <br> <br> In various registration processes on the Zacks web site, we offer you the opportunity to take free offers from third-party publishers by checking an ""opt-in"" box by each offer. If you check any box to receive an offer, your name, email address, and/or mailing address will be shared with the appropriate publisher. <br> <br>",User Choice/Control
1261,"<strong> Paid Expert Newsletters </strong> <br> <br> If you decide to subscribe to any of our paid newsletters, we collect your credit card information solely for payment of your subscription, and it is shared only with our credit card processor in order to complete the transaction. <br> <br>",Third Party Sharing/Collection
1261,"<strong> Other Privacy Issues </strong> <br> <br> Cookies: Zacks Investment Research uses cookies, tags, pixels and similar technologies to enhance your experience on the internet. These technologies allow us to recognize your preference information, keep track of the choices you make concerning the e-mails you wish to receive, and to facilitate effective Web site administration. You may elect to refuse cookies. Please refer to your browser''s Help instructions to learn more about cookies. <br> <br>",First Party Collection/Use
1261,"Do Not Email Lists: If you opt out from a Zacks.com Opt-In Marketing List, Zacks Investment Research Internal List, or unsubscribe from a Zacks offer sent by another list vendor, you will be added to our Do Not Email list, and we will suppress your email address from future mailings to the Zacks Investment Research Internal List and Opt-In Marketing List, as well as any other Zacks mailings done through a third party. This process usually completes within 72 hours but can take up to 10 days in rare situations. However, if you later register for a Zacks product again, your name will be removed from the Do Not Email list. <br> <br>",User Choice/Control
1261,"Please note that while Zacks will not freely distribute the information you submit, if you click to unsubscribe from mailings sent to the Zacks.com Opt-In Marketing List from a particular marketer, we are obligated to share your email address with that marketer for the purpose of being added to their Do Not Mail list. How that mailer manages your email address after that time is beyond Zacks.com control. <br> <br>",Third Party Sharing/Collection
1261,"Children's Online Privacy Protection Rule: If a child has provided us with private information without parental or guardian consent, the parent or guardian should e-mail us to remove the information and unsubscribe the child from any promotional contact opportunities. Contact Information: If you experience any privacy related difficulties on Zacks.com, please use the following contact information: support@zacks.com. <br> <br>",User Choice/Control
1261,Updated 5/14,Other
1264,<strong> Privacy Policy </strong> <br> <br> Your privacy is important to us. Public Citizen does not automatically collect personal information from people who visit or interact with our website. This privacy policy applies to the www.citizen.org website. <br> <br>,First Party Collection/Use
1264,"If you provide your name, postal address, email address, phone number, or other information via a form on the website, we may store that information and contact you about our work. Except as outlined below, we do not sell, rent, trade, or otherwise disclose to any business, organization, individual, or other outside entity information provided by people who visit or interact with the website. <br> <br>",First Party Collection/Use
1264,"<strong> Taking Action </strong> <br> <br> We do not disclose the information you enter on an action page to any outside entity - except as follows: <ul> <li> If you sign a petition, your name and state may be included in an electronic file or hard-copy printout delivered to legislators or other policymakers. </li> </ul> <ul> <li> If you email a member of Congress or other policymaker, submit a comment to a government agency, send a letter-to-the-editor, or take any other action that generates a communication to an outside entity, the information you enter on the action page may be passed along to that outside entity. </li> </ul> <ul> <li> We may give consultants and organizations working with us on specific projects temporary access to information about our online action-takers. They will not retain the information or contact the people whose information they have access to. </li> </ul> <ul> <li> We may offer to connect you to other activists or volunteer organizers. Before doing so, we will notify you by email with an option to decline. </li> </ul>",Third Party Sharing/Collection
1264,"Once you take action, we will send you emails about our work. To stop receiving emails, complete the form at http://action.citizen.org/unsubscribe.jsp. <br> <br>",User Choice/Control
1264,"<strong> Signing Up for Email Lists or E-Newsletters </strong> <br> <br> We do not disclose the information you enter on a sign-up page to any outside entity - except as follows: We may give consultants and organizations working with us on specific projects temporary access to such information; they will not retain the information or contact the people whose information they have access to. To stop receiving emails, complete the form at http://action.citizen.org/unsubscribe.jsp. <br> <br>",Third Party Sharing/Collection
1264,<strong> Making Donations or Payments </strong> <br> <br> The information you enter on a donation or payment page may be shared with third-party service providers (such as services that verify credit card data). <br> <br>,Third Party Sharing/Collection
1264,"If you donate, your contact information may be added to a donor file that is occasionally exchanged with other progressive organizations. You can opt out of such exchanges by contacting our Member Services team at (800) 289-3787 or member@citizen.org. <br> <br>",Third Party Sharing/Collection
1264,We may give consultants and organizations working with us on specific projects temporary access to information about people who make donations or payments,Third Party Sharing/Collection
1264,"<strong> Security </strong> <br> <br> Public Citizen is fully compliant with PCI-DSS (Payment Card Industry Data Security Standard) and does not maintain credit card information on any of our servers. Public Citizen's network is protected at the perimeter by firewalls that include intrusion detection and prevention capabilities, and all servers and workstations have centrally managed antivirus software. Servers and workstations are patched regularly and monitored for signs of suspicious activity. Access to Public Citizen's network is restricted to Public Citizen-owned devices. Data in transit outside of Public Citizen's secure network is encrypted. <br> <br>",Data Security
1264,"<strong> Contacting Us </strong> <br> <br> If you contact us by phone or email, we may keep a record so that we can follow up with you if necessary. We do not disclose the information in that record to any outside entity unless you give us permission to do so or unless disclosure is compelled by law. <br> <br>",Third Party Sharing/Collection
1264,"<strong> Cookies and IP Addresses </strong> <br> <br> Our website uses cookies for these reasons: <ul> <li> so that you don't have to reenter information on action, donate, or payment pages; </li> </ul> <ul> <li> for tracking traffic so that we can evaluate and improve the website; and </li> </ul> <ul> <li> to facilitate outreach based on visitors' interests. </li> </ul> <br> <br>",First Party Collection/Use
1264,"For systems administration and troubleshooting, we log the IP address (the location on the Internet) of the computer or network from which someone visits the website. We also use IP addresses in the aggregate to track traffic so that we can evaluate and improve the website. <br> <br>",First Party Collection/Use
1264,"<strong> Updates to This Policy </strong> <br> <br> This page reflects the current policy at any given time. It may be updated occasionally. It was most recently updated on May 21, 2015. <br> <br>",Policy Change
1264,"<strong> Questions </strong> <br> <br> If you have questions about this privacy policy, contact our Member Services team at (800) 289-3787 or member@citizen.org.",Other
1300,Bank of America U.S. Online Privacy Notice <br> <br>,Other
1300,"Last updated July 24, 2014 <br> <br>",Other
1300,"This U.S. Online Privacy Notice (Notice) applies to this Bank of America online interface (i.e., website or mobile application) and any Bank of America U.S. affiliate or subsidiary online interface that links to this Notice, (each, a Site, and, collectively, Sites). The term ""Bank of America"" or ""we"" or ""us"" or ""our"" in this Notice refers to banking and non-banking U.S. affiliates or subsidiaries of Bank of America Corporation that link to this Notice. This Notice describes how Sites may collect, use and share information from or about you, and explains how information may be collected and used for advertising purposes. <br> <br>",Other
1300,"Bank of America provides other online interfaces not covered by this Notice. If you visit or access your accounts from one of these sites, please review the online privacy practices of that site to understand how your online information may be collected, used and shared. <br> <br>",Other
1300,"For U.S. account holders and visitors to this Site, we will use and share any information that we collect from or about you in accordance with the Bank of America U.S. Consumer Privacy Notice, which provides choices in the use and sharing of information. For Non-U.S. account holders utilizing this Site, we will use and share your account information in accordance with the privacy disclosure that covers your account and with the privacy and security rules applicable to the Bank of America affiliate or subsidiary that provides that account to you. <br> <br>",International and Specific Audiences
1300,"Additional information on our Privacy Security practices may be found on our Sites and within Frequently Asked Questions (FAQs). Although the additional information is provided as a resource, the terms and conditions of this Notice control, and by using the Site, you agree to the terms and conditions of this Notice. <br> <br>",Other
1300,"<strong> Collecting and Using Information </strong> <br> <br> <strong> Personal Information We Collect Online </strong> <br> <br> Personal Information means personally identifiable information such as information you provide via forms, surveys, applications or other online fields including name, postal or email addresses, telephone, fax or mobile numbers, or account numbers. <br> <br>",First Party Collection/Use
1300,<strong> How We Use Personal Information </strong> <br> <br> We may use Personal Information: <br> <br>,Other
1300,to respond to your inquiries and fulfill your requests,First Party Collection/Use
1300,"to inform you about important information regarding the Site, products or services for which you apply or may be interested in applying for, or in which you are already enrolled, changes to terms, conditions, and policies and/or other administrative information; <br>",First Party Collection/Use
1300,"to deliver marketing communications that we believe may be of interest to you, including, ads or offers tailored to you; <br>",First Party Collection/Use
1300,to personalize your experience on the Site,First Party Collection/Use
1300,"to allow you to apply for products or services (e.g., to prequalify for a mortgage, apply for a credit card, or to open a retirement account, investment account or other financial product) and evaluate your eligibility for such products or services; <br>",First Party Collection/Use
1300,"to verify your identity and/or location (or the identity or location of your representative or agent) in order to allow access to your accounts, conduct online transactions and to maintain measures aimed at preventing fraud and protecting the security of account and Personal Information; <br>",First Party Collection/Use
1300,"to allow you to participate in surveys and other forms of market research, sweepstakes, contests and similar promotions and to administer these activities. Some of these activities have additional rules, which may contain additional information about how Personal Information is used and shared; <br>",First Party Collection/Use
1300,to allow you to use some Site financial planning tools. Information that you enter into one of these planning tools may be stored for future access and use. You have the option not to save the information,First Party Collection/Use
1300,collected through aggregation services such as My Portfolio and My Financial Picture in order to consolidate your financial account information at one online location,First Party Collection/Use
1300,collected through our social media pages and other online interactions with you to assist in verifying your identity and account status. We may combine this online information with information collected from offline sources or information we already have,First Party Collection/Use
1300,"for business purposes, including data analysis, audits, developing and improving products and services, enhancing the Site, identifying usage trends and determining the effectiveness of promotional campaigns; <br>",First Party Collection/Use
1300,"for risk control, for fraud detection and prevention, to comply with laws and regulations, and to comply with other legal process and law enforcement requirements; <br>",First Party Collection/Use
1300,"to allow you to utilize features within our Sites by granting us access to information from your device such as contact lists, or geo-location when you request certain services. <br>",First Party Collection/Use
1300,<strong> How Personal Information is Shared </strong> <br> <br> Please see the Bank of America U.S. Consumer Privacy Notice for information on how Personal Information may be shared and how you may be able to limit certain types of sharing. <br> <br>,Other
1300,"<strong> Other Information We Collect Online </strong> <br> <br> Other Information is any information other than Personal Information that does not reveal your specific identity or does not directly relate to an individual, such as browser information, information collected through cookies, pixel tags and other technologies, demographic information, other information provided by you such as your date of birth or household income, and aggregated and de-identified data. <br> <br>",First Party Collection/Use
1300,"<strong> How We Collect and Use Other Information </strong> <br> <br> We and our third-party service providers may collect and use Other Information in a variety of ways, including: <br> <br>",First Party Collection/Use
1300,"Through your browser or device: Certain information is collected by most browsers and/or through your device, such as your Media Access Control (MAC) address, device type, screen resolution, operating system version and internet browser type and version. We use this information to ensure Sites function properly, for fraud detection and prevention, and security purposes. <br> <br>",First Party Collection/Use
1300,"Using cookies: Cookies are pieces of information stored directly on the device you are using. Cookies we use do not contain or capture unencrypted Personal Information. Cookies allow us to collect information such as browser type, time spent on the Site, pages visited, language preferences, and your relationship with us. We use the information for security purposes, to facilitate navigation, to display information more effectively, to personalize/tailor your experience while engaging with us, and to recognize your device to allow your use of our online products and services. We collect statistical information about the usage of the Site in order to continually improve the design and functionality, to monitor responses to our advertisements and content, to understand how account holders and visitors use the Site and to assist us with resolving questions regarding the Site. We also utilize cookies for advertising purposes. Please see the <br> <br> <strong> Advertising section below for more information. </strong> <br> <br>",First Party Collection/Use
1300,"You can refuse to accept these cookies and most devices and browsers offer their own privacy settings for cookies. You will need to manage your cookie settings for each device and browser you use. However, if you do not accept these cookies, you may experience some inconvenience in your use of the Site and some online products and services. For example, we will not be able to recognize your device and you will need to answer a challenge question each time you log on. You also may not receive tailored advertising or other offers from us that may be relevant to your interests and needs. <br> <br>",User Choice/Control
1300,"Other technologies including pixel tags, web beacons, and clear GIFs: These may be used in connection with some Site pages, downloadable mobile applications and HTML-formatted email messages to measure the effectiveness of our communications, the success of our marketing campaigns, to compile statistics about usage and response rates, to personalize/tailor your experience while engaging with us online and offline, for fraud detection and prevention, for security purposes, for advertising, and to assist us in resolving account holders questions regarding use of our Site. Please see our <br> <br> <strong> Advertising section below for more information regarding our use of other technologies. </strong> <br> <br>",First Party Collection/Use
1300,"Flash objects: As part of our solutions for online authentication, we use Flash objects (sometimes referred to as Local Shared Objects) to help us recognize you and your device when you come back to the Site. For our pages running Adobe Flash content (demos and tutorials with moving content), we use Flash objects to determine your browser type and version of Adobe Flash in order for you to view the content. We do not use Flash objects for any online behavioral advertising purpose. Deleting cookies does not delete Flash objects. You can learn more about Flash objects - including how to control and disable them - through the Adobe interface. If you choose to disable Flash objects from our Site, then you may not be able to access and use all or part of the Site or benefit from the information and services offered. <br> <br>",First Party Collection/Use
1300,"IP Address: Your IP Address is a number that is automatically assigned to the device that you are using by your Internet Service Provider (ISP). An IP Address is identified and logged automatically in our server log files whenever a user visits the Site, along with the time of the visit and the page(s) that were visited. Collecting IP Addresses is standard practice on the internet and is done automatically by many web sites. We use IP Addresses for purposes such as calculating Site usage levels, helping diagnose server problems, to personalize/tailor your experience while engaging with us online and offline, for compliance and security purposes, for advertising, and administering the Site. Please see the <br> <br> <strong> Advertising section below for more information. </strong> <br> <br>",First Party Collection/Use
1300,"Aggregated and De-identified Data: Aggregated and De-identified Data is data that we may create or compile from various sources, including but not limited to accounts and transactions. This information, which does not identify individual account holders, may be used for our business purposes, which may include offering products or services, research, marketing or analyzing market trends, and other purposes consistent with applicable laws. <br> <br>",First Party Collection/Use
1300,"<strong> Additional Information </strong> <br> <br> Third party widgets "" we may allow certain widgets (e.g., social share buttons) on our Sites that enable users to easily share information on another platform, such as a social media platform. The third parties that own these widgets may have access to information about your browsing on pages of our Sites where these widgets are placed. You may wish to review information at the third party site, such as social media platforms where you have an account, to determine how these third parties collect and treat such information. Also, see <br> <br>",Third Party Sharing/Collection
1300,"<strong> Linking to other sites and Social media sites below. </strong> <br> <br> <strong> Advertising </strong> <br> <br> Bank of America advertises online (e.g., pages within our Sites and mobile apps through bank managed social media presences, and on other sites and mobile apps not affiliated with Bank of America) and offline (e.g. in banking centers, through call centers, and direct marketing). In order to understand how advertising performs, we may collect certain information on our Sites and other sites and mobile apps through our advertising service providers using cookies, IP addresses, and other technologies. The collected information may include the number of page visits, pages viewed on our Sites, search engine referrals, browsing activities over time and across other sites following your visit to one of our Sites or apps, and responses to advertisements and promotions on the Sites and on sites and apps where we advertise. <br> <br>",First Party Collection/Use
1300,"Bank of America uses information described in this Notice to help advertise our products and services, including prescreened offers of credit, in a variety of ways. We use such information to: <br> <br>",First Party Collection/Use
1300,"Present tailored ads, to you including: <br> <br> Banner ads and splash ads that appear as you sign on or off of your online accounts on our Sites, within mobile banking and other mobility applications <br> E-mail, postal mail, and telemarketing, and, <br> On other sites and mobile apps not affiliated with Bank of America; <br> <p> Analyze the effectiveness of our ads; and <p> Determine whether you might be interested in new products or services",First Party Collection/Use
1300,"<strong> How we tailor ads: </strong> <br> <br> <strong> Relationship based advertising </strong> <br> <br> In order to help make our advertising informative and useful, we may use information about your relationship with us (such as types of accounts, transactional information or the state in which you bank) to help determine which advertisements or offers to present to you. <br> <br>",First Party Collection/Use
1300,"<strong> Online Behavioral Advertising </strong> <br> <br> We or our advertising service providers may use certain information about your activities on our Sites, such as pages visited and search key words entered to help determine which of our advertisements or offers may be of interest to you. We limit access and collection of information for specific purposes by advertising service providers. We may use this online information for online and offline advertising. <br> <br>",First Party Collection/Use
1300,"<strong> Advertising on third party sites and mobile apps </strong> <br> <br> Bank of America contracts with advertising companies to advertise our products and services on sites and mobile apps not affiliated with us. We may use Aggregated and De-identified Data and information provided by you to these third party sites and mobile apps to select which of our advertisements or offers may appeal to you, display them to you and monitor your responses. Third Party sites and mobile apps are not subject to Bank of America Privacy Notices. Please visit the individual sites and mobile apps for additional information on their data and privacy practices and opt out policies. <br> <br>",First Party Collection/Use
1300,"<strong> Online Behavioral Advertising on third party sites and mobile apps </strong> <br> <br> Some of our tailored ads are online behavioral advertising, and may be served using data collected by third party providers. Ads served on our behalf by these companies do not contain unencrypted Personal Information and we limit the use of information by companies that serve our ads. To learn more about this practice and your choices in connection with it, see the section <br> <br>",Other
1300,<strong> Advertising Choices below </strong> <br> <br> <strong> Advertising Choices </strong> <br> <br> You may set your choices for advertising in the following ways: <br> <br>,Other
1300,"Online Behavioral Advertising: If you prefer we not use information based on online Site behavior to provide online and offline tailored content and advertising, you may opt out of online behavioral advertising. <br> <br>",User Choice/Control
1300,Opting out also means that the online content and advertising you receive on our non-servicing sites (i.e. before sign-in) will be untailored and will not be based on your online behavior or your relationship. <br> <br>,Other
1300,"Please note that if you opt out of this advertising, you may still receive untailored advertising from Bank of America. When accessing online account servicing areas (i.e. after sign-in), such as Online Banking or MyMerrill, you may receive tailored content and advertising based on your account relationships. In addition, financial advisors/Client Managers may continue to use information collected online as described in this Notice to provide details on products and services in accordance with account agreements. See <br> <br>",Other
1300,"<strong> Important Reminder section below. </strong> <br> <br> Bank managed Direct Marketing: If you prefer we not deliver you marketing offers in email, postal mail or through telemarketing you may manage your direct marketing choices online or: <br> <br> by telephone at 1.888.341.5000 -our menu will prompt you through the choices, <br> through your assigned account representative (e.g., Financial Advisor, Mortgage Loan Officer) or a representative at a banking center <br>",User Choice/Control
1300,"Advertising on third party sites: Bank of America participates in the Digital Advertising Alliance (DAA) self-regulatory program, uses the Advertising Options Icon on our behavioral ads on third party sites (excluding ads appearing on platforms that do not accept the icon) and adheres to the DAA self-regulatory Principles for Online Behavioral Advertising. Anyone receiving a behavioral ad may click on the displayed icon to receive more information and can opt out at that time or by visiting the third party site's privacy policy for an opt out mechanism. <br> <br>",User Choice/Control
1300,You may also opt out of receiving behavioral ads from many sites through the Network Advertising Initiative's Opt-Out Tool or other tools provided by the publishing platform. <br> <br>,User Choice/Control
1300,"Please note that if you opt out, you may still receive untailored online advertising from Bank of America. Opting out from a specific third party site means that the ads you receive will not be tailored based on your choices or behavior. <br> <br>",User Choice/Control
1300,"<strong> Important Reminder </strong> <br> <br> In order for online behavioral advertising opt outs from our Sites and on other sites to work on your device, your browser must be set to accept cookies. If you delete cookies, buy a new device, access our Site or other sites from a different device, login under a different screen name, or change web browsers, you will need to opt-out again. If your browser has scripting disabled, you do not need to opt out, as online behavioral advertising technology does not work when scripting is disabled. Please check your browser's security settings to validate whether scripting is active or disabled. <br> <br>",Other
1300,"<strong> Mobile Applications </strong> <br> <br> Bank of America's Mobile Applications for U.S. accounts (""Applications"") allows you to access your account balances and holdings, make deposits, transfers and pay bills on your mobile device. This Notice applies to any Personal Information or Other Information that we may collect through the Applications. <br> <br>",Other
1300,"<strong> Linking to other sites </strong> <br> <br> We may provide links to third party sites, such as credit bureaus, service providers or merchants. If you follow links to sites not affiliated or controlled by Bank of America, you should review their privacy and security policies and other terms and conditions, as they may be different from those of our Sites. Bank of America does not guarantee and is not responsible for the privacy or security of these sites, including the accuracy, completeness, or reliability of their information. <br> <br>",Other
1300,"<strong> Social media sites </strong> <br> <br> Bank of America provides experiences on social media platforms including, but not limited to, Facebook, Twitter, YouTube and LinkedIn that enable online sharing and collaboration among users who have registered to use them. Any content you post on official Bank of America managed social media pages, such as pictures, information, opinions, or any Personal Information that you make available to other participants on these social platforms, is subject to the Terms of Use and Privacy Policies of those respective platforms. Please refer to them to better understand your rights and obligations with regard to such content. In addition, please note that when visiting any official Bank of America social media pages, you are also subject to Bank of America's Privacy Notices, Social Media User Terms and Community Guidelines <br> <br>",Other
1300,"<strong> Security </strong> <br> <br> To protect Personal Information from unauthorized access and use, we use security measures that comply with applicable federal and state laws. These measures may include device safeguards and secured files and buildings as well as oversight of our third party service providers to ensure information remains confidential and secure. Please visit bankofamerica.com/security for additional information. <br> <br>",Data Security
1300,"<strong> Using other aggregation websites </strong> <br> <br> Other companies offer aggregation websites and services that allow you to consolidate your financial account information from different sources (such as your accounts with us or with other financial institutions) so that you can view all your account information at one online location. To do this, an aggregation provider may request access to Personal Information, such as financial information, usernames and passwords. You should use caution and ensure that the aggregator company has appropriate policies and practices to protect the privacy and security of any information you provide or to which they are gaining access. We are not responsible for the use or disclosure of any Personal Information accessed by any company or person to whom you provide your Site username and password. <br> <br>",Other
1300,"If you provide your Site username, password or other information about your accounts with us to an aggregation website, we will consider that you have authorized all transactions or actions initiated by an aggregation website using access information you provide, whether or not you were aware of a specific transaction or action. If you decide to revoke the authority you have given to an aggregation website, we strongly recommend that you change your password for the Site to ensure that the aggregation website cannot continue to access your account. <br> <br>",Other
1300,"<strong> Making sure information is accurate </strong> <br> <br> Keeping your account information accurate and up to date is very important. If your account information is incomplete, inaccurate or not current, please use the Contact Us option on our Site, or call or write to us at the telephone numbers or appropriate address for changes listed on your account statements, records, online or other account materials. You can also speak to a customer representative at a banking center, your Financial Advisor or account representative. <br> <br>","User Access, Edit and Deletion"
1300,<strong> Protecting childrens privacy online </strong> <br> <br> The Site is not directed to individuals under the age of thirteen (13) and we request that these individuals do not provide Personal Information through the Site. We do not knowingly collect information from children under 13 without parental consent. Visit the Federal Trade Commission website for more information about the Children's Online Privacy Protection Act (COPPA). <br> <br> <strong>,International and Specific Audiences
1300,"Protecting individual health information </strong> <br> <br> To the extent that we receive, maintain, or process an individual's protected health information, Bank of America may disclose that information as authorized by and in accordance with applicable federal and/or state law. <br> <br>",Third Party Sharing/Collection
1300,"<strong> Updates to this Privacy Notice </strong> <br> <br> This U.S. Online Privacy Notice is subject to change. Please review it periodically. If we make changes to the U.S. Online Privacy Notice, we will revise the Last Updated date at the top of this Notice. Any changes to this Notice will become effective when we post the revised Notice on the Site. Your use of the Site following these changes means that you accept the revised Notice. <br> <br>",Policy Change
1300,Cookie Guide <br> <br> The use of cookies and similar technologies is a common internet practice. We have developed a Cookie Guide to provide very general information on cookies and similar technologies. <br>,Other
1300,View cookie guide (PDF) <br> <br>,Other
1300,(PDFs require Adobe Reader) <br> <br>,Other
1300,HomeAccessible BankingPrivacy Security CareersSite Map Advertising Practices <br> <br> Advertising Practices <br> <br>,Other
1300,We strive to provide you with information about products and services you might find interesting and useful. Relationship-based ads and online behavioral advertising help us do that. <br> <br>,Other
1300,"Here's how it works: We gather information about your online activities, such as the searches you conduct on our Sites and the pages you visit. This information may be used to deliver advertising on our Sites and offline (for example, by phone, email and direct mail) that's customized to meet specific interests you may have. <br> <br>",First Party Collection/Use
1300,"If you prefer that we do not use this information, you may opt out of online behavioral advertising. If you opt out, though, you may still receive generic advertising. In addition, financial advisors/Client Managers may continue to use information collected online to provide product and service information in accordance with account agreements. <br> <br>",User Choice/Control
1300,"Also, if you opt out of online behavioral advertising, you may still see ads when you sign in to your account, for example through Online Banking or MyMerrill. These ads are based on your specific account relationships with us. <br> <br>",Other
1300,"To learn more about relationship-based ads, online behavioral advertising and our privacy practices, please review the Bank of America Online Privacy Notice and our Online Privacy FAQs. <br> <br>",Other
1300,"Bank of America, N.A. Member FDIC. Equal Housing Lender <br> <br>",Other
1300,2015 Bank of America Corporation. All rights reserved. <br> <br>,Other
1300,Important Notice <br> <br>,Other
1300,You're going to another website <br> <br>,Other
1300,"Before you go, we want you to know the site owner is responsible for what's on their site. Also, their privacy practices and level of security may be different from ours, so please review their policies. <br> <br>",Other
1300,Continue Go back to Bank of America <br> <br>,Other
1300,Opt out of online behavioral advertising <br> <br>,Other
1300,"When you opt out, we will not use information based on online Site behavior to provide online and offline tailored content and advertising to you, but you may still receive untailored advertising from Bank of America. In addition, financial advisors/Client Managers may continue to use information collected online to provide product and service information in accordance with account agreements. <br> <br>",First Party Collection/Use
1300,Opting out also means the online content and advertising you receive on our non-servicing sites (before you sign in) will be untailored and will not be based on your online behavior or your relationship with us. <br> <br>,Other
1300,"When accessing online account servicing areas (after you sign in), such as Online Banking or MyMerrill, you may receive tailored content and advertising based on your account relationships. <br> <br>",First Party Collection/Use
1300,"Important reminder: In order for this online behavioral advertising opt-out to work on your device, your browser must be set to accept cookies. If you delete cookies, buy a new device, access our Site from a different device, sign in under a different screen name or change web browsers, you will need to opt out again. <br> <br>",Other
1300,"If your browser has scripting disabled, you do not need to opt out, as online behavioral advertising technology does not work when scripting is disabled. Please check your browser's security settings to validate whether scripting is active or disabled. <br> <br>",Other
1300,The opt-out will take effect upon your next visit using the same device to Bank of America Sites. Click on <br> <br>,Other
1300,<strong> Submit to opt out of online Site behavior used to provide to provide online and offline tailored content and advertising. </strong> <br> <br> Submit Cancel <br> <br>,Other
1300,You have successfully opted out of online behavioral advertising,Other
1306,"Chase Paymentech Solutions, LLC Privacy Statement <br> <br> Chase Paymentech Solutions, LLC is committed to safeguarding the privacy and security of the information we collect. This statement explains the policies we follow with respect to the handling of customer information collected by Chase Paymentech. <br> <br>",Other
1306,"<strong> Commitment to Privacy and Security </strong> <br> <br> Chase Paymentech Solutions, LLC and its operating entity Paymentech, LLC (collectively, ""Chase Paymentech"") are committed to safeguarding the privacy and security of the information we collect. This Privacy Statement explains the policies we follow with respect to the handling of customer information collected by Chase Paymentech. This Privacy Statement covers the services provided by Chase Paymentech to our merchant customers, including merchant customers using the Chase Mobile Checkout application. <br> <br>",Other
1306,"<strong> Information We Collect </strong> <br> <br> Chase Paymentech's customers, the customers of its affiliates, and the customers of other third-parties for which Chase Paymentech may provide outsourced or subcontracted processing services, (""Merchants"") are businesses and other legal entities desiring to accept credit or debit cards or other payment methods, as payment for goods or services. Chase Paymentech does not have direct relationships with, or collect information directly from, individual consumers other than in their capacity as owners or operators of a commercial enterprise. Chase Paymentech does not provide services for consumer, personal, family or household purposes. The information we receive and collect is strictly related to our business customers and the payment transactions that we assist them in executing, as well as from prospective or potential business customers or website visitors who may be interested in learning more about our services (""Customer Data""). The transaction information we receive from our Merchants may include personal financial information about their customers or applicants (e.g., name, address, credit or debit card account numbers and expiration dates, etc.) who may be individual consumers and other cardholders (""Cardholder Data""). Chase Paymentech understands that such information is sensitive and takes appropriate steps to protect the confidentiality and security of all information collected by Chase Paymentech in accordance with this Privacy Statement. <br> <br>",First Party Collection/Use
